0	1
1	1
2	3
3	5
4	5
5	7
6	7
7	9
8	7
9	11
10	9
11	11
12	9
13	13
14	11
15	13
16	9
17	15
18	13
19	15
20	11
21	15
22	13
23	15
24	11
25	17
26	15
27	17
28	13
29	17
30	15
31	17
32	11
33	19
34	17
35	19
36	15
37	19
38	17
39	19
40	13
41	19
42	17
43	19
44	15
45	19
46	17
47	19
48	13
49	21
50	19
51	21
52	17
53	21
54	19
55	21
56	15
57	21
58	19
59	21
60	17
61	21
62	19
63	21
64	13
65	23
66	21
67	23
68	19
69	23
70	21
71	23
72	17
73	23
74	21
75	23
76	19
77	23
78	21
79	23
80	15
81	23
82	21
83	23
84	19
85	23
86	21
87	23
88	17
89	23
90	21
91	23
92	19
93	23
94	21
95	23
96	15
97	25
98	23
99	25
100	21
101	25
102	23
103	25
104	19
105	25
106	23
107	25
108	21
109	25
110	23
111	25
112	17
113	25
114	23
115	25
116	21
117	25
118	23
119	25
120	19
121	25
122	23
123	25
124	21
125	25
126	23
127	25
128	15
129	27
130	25
131	27
132	23
133	27
134	25
135	27
136	21
137	27
138	25
139	27
140	23
141	27
142	25
143	27
144	19
145	27
146	25
147	27
148	23
149	27
150	25
151	27
152	21
153	27
154	25
155	27
156	23
157	27
158	25
159	27
160	17
161	27
162	25
163	27
164	23
165	27
166	25
167	27
168	21
169	27
170	25
171	27
172	23
173	27
174	25
175	27
176	19
177	27
178	25
179	27
180	23
181	27
182	25
183	27
184	21
185	27
186	25
187	27
188	23
189	27
190	25
191	27
192	17
193	29
194	27
195	29
196	25
197	29
198	27
199	29
200	23
201	29
202	27
203	29
204	25
205	29
206	27
207	29
208	21
209	29
210	27
211	29
212	25
213	29
214	27
215	29
216	23
217	29
218	27
219	29
220	25
221	29
222	27
223	29
224	19
225	29
226	27
227	29
228	25
229	29
230	27
231	29
232	23
233	29
234	27
235	29
236	25
237	29
238	27
239	29
240	21
241	29
242	27
243	29
244	25
245	29
246	27
247	29
248	23
249	29
250	27
251	29
252	25
253	29
254	27
255	29
256	17
257	31
258	29
259	31
260	27
261	31
262	29
263	31
264	25
265	31
266	29
267	31
268	27
269	31
270	29
271	31
272	23
273	31
274	29
275	31
276	27
277	31
278	29
279	31
280	25
281	31
282	29
283	31
284	27
285	31
286	29
287	31
288	21
289	31
290	29
291	31
292	27
293	31
294	29
295	31
296	25
297	31
298	29
299	31
300	27
301	31
302	29
303	31
304	23
305	31
306	29
307	31
308	27
309	31
310	29
311	31
312	25
313	31
314	29
315	31
316	27
317	31
318	29
319	31
320	19
321	31
322	29
323	31
324	27
325	31
326	29
327	31
328	25
329	31
330	29
331	31
332	27
333	31
334	29
335	31
336	23
337	31
338	29
339	31
340	27
341	31
342	29
343	31
344	25
345	31
346	29
347	31
348	27
349	31
350	29
351	31
352	21
353	31
354	29
355	31
356	27
357	31
358	29
359	31
360	25
361	31
362	29
363	31
364	27
365	31
366	29
367	31
368	23
369	31
370	29
371	31
372	27
373	31
374	29
375	31
376	25
377	31
378	29
379	31
380	27
381	31
382	29
383	31
384	19
385	33
386	31
387	33
388	29
389	33
390	31
391	33
392	27
393	33
394	31
395	33
396	29
397	33
398	31
399	33
400	25
401	33
402	31
403	33
404	29
405	33
406	31
407	33
408	27
409	33
410	31
411	33
412	29
413	33
414	31
415	33
416	23
417	33
418	31
419	33
420	29
421	33
422	31
423	33
424	27
425	33
426	31
427	33
428	29
429	33
430	31
431	33
432	25
433	33
434	31
435	33
436	29
437	33
438	31
439	33
440	27
441	33
442	31
443	33
444	29
445	33
446	31
447	33
448	21
449	33
450	31
451	33
452	29
453	33
454	31
455	33
456	27
457	33
458	31
459	33
460	29
461	33
462	31
463	33
464	25
465	33
466	31
467	33
468	29
469	33
470	31
471	33
472	27
473	33
474	31
475	33
476	29
477	33
478	31
479	33
480	23
481	33
482	31
483	33
484	29
485	33
486	31
487	33
488	27
489	33
490	31
491	33
492	29
493	33
494	31
495	33
496	25
497	33
498	31
499	33
500	29
501	33
502	31
503	33
504	27
505	33
506	31
507	33
508	29
509	33
510	31
511	33
512	19
513	35
514	33
515	35
516	31
517	35
518	33
519	35
520	29
521	35
522	33
523	35
524	31
525	35
526	33
527	35
528	27
529	35
530	33
531	35
532	31
533	35
534	33
535	35
536	29
537	35
538	33
539	35
540	31
541	35
542	33
543	35
544	25
545	35
546	33
547	35
548	31
549	35
550	33
551	35
552	29
553	35
554	33
555	35
556	31
557	35
558	33
559	35
560	27
561	35
562	33
563	35
564	31
565	35
566	33
567	35
568	29
569	35
570	33
571	35
572	31
573	35
574	33
575	35
576	23
577	35
578	33
579	35
580	31
581	35
582	33
583	35
584	29
585	35
586	33
587	35
588	31
589	35
590	33
591	35
592	27
593	35
594	33
595	35
596	31
597	35
598	33
599	35
600	29
601	35
602	33
603	35
604	31
605	35
606	33
607	35
608	25
609	35
610	33
611	35
612	31
613	35
614	33
615	35
616	29
617	35
618	33
619	35
620	31
621	35
622	33
623	35
624	27
625	35
626	33
627	35
628	31
629	35
630	33
631	35
632	29
633	35
634	33
635	35
636	31
637	35
638	33
639	35
640	21
641	35
642	33
643	35
644	31
645	35
646	33
647	35
648	29
649	35
650	33
651	35
652	31
653	35
654	33
655	35
656	27
657	35
658	33
659	35
660	31
661	35
662	33
663	35
664	29
665	35
666	33
667	35
668	31
669	35
670	33
671	35
672	25
673	35
674	33
675	35
676	31
677	35
678	33
679	35
680	29
681	35
682	33
683	35
684	31
685	35
686	33
687	35
688	27
689	35
690	33
691	35
692	31
693	35
694	33
695	35
696	29
697	35
698	33
699	35
700	31
701	35
702	33
703	35
704	23
705	35
706	33
707	35
708	31
709	35
710	33
711	35
712	29
713	35
714	33
715	35
716	31
717	35
718	33
719	35
720	27
721	35
722	33
723	35
724	31
725	35
726	33
727	35
728	29
729	35
730	33
731	35
732	31
733	35
734	33
735	35
736	25
737	35
738	33
739	35
740	31
741	35
742	33
743	35
744	29
745	35
746	33
747	35
748	31
749	35
750	33
751	35
752	27
753	35
754	33
755	35
756	31
757	35
758	33
759	35
760	29
761	35
762	33
763	35
764	31
765	35
766	33
767	35
768	21
769	37
770	35
771	37
772	33
773	37
774	35
775	37
776	31
777	37
778	35
779	37
780	33
781	37
782	35
783	37
784	29
785	37
786	35
787	37
788	33
789	37
790	35
791	37
792	31
793	37
794	35
795	37
796	33
797	37
798	35
799	37
800	27
801	37
802	35
803	37
804	33
805	37
806	35
807	37
808	31
809	37
810	35
811	37
812	33
813	37
